ID,ODNB_ID,displayName,prefix,firstName,lastName,suffix,title,gender,birthYearType,birthYear,deathYearType,deathYear
10003814,8333,Claude Duval,,Claude,Duval,,,male,AF,1560,IN,1670
10009319,0,Mary Parker,,Mary,Parker,,,female,AF,1582,IN,1692
10001513,3332,Sir William Brereton,Sir,William,Brereton,,,male,AF,1431,CA,1541
10009894,22681,John Poyer,,John,Poyer,,,male,AF,1539,IN,1649
10009694,62363,Lewis Pickering,,Lewis,Pickering,,,male,IN,1571,BF,1681
10012382,28356,Isaac Vossius,,Isaac,Vossius,,,male,IN,1618,IN,1689
10009412,65874,John Pate,,John,Pate,,,male,AF,1594,IN,1704
10002785,38755,Sir Thomas Cooke,Sir,Thomas,Cooke,,,male,IN,1648,IN,1709
10004598,10218,John Fryer,,John,Fryer,,,male,IN,1575,IN,1672
10011674,8637,Princess Elizabeth Stuart,Princess,Elizabeth,Stuart,,,female,IN,1635,IN,1650
10050392,,Joan Larke,,Joan,Larke,,,female,AF/IN,1419,AF/IN,1529
10002577,5717,William Clowes,,William,Clowes,,,male,IN,1582,IN,1648
10005583,12419,Samuel Harris,,Samuel,Harris,,,male,IN,1682,IN,1733
10010191,23355,Henry Theodore Reinhold,,Henry Theodore,Reinhold,,,male,IN,1690,IN,1751
10008350,18919,Caryll Molyneux,,Caryll,Molyneux,,,male,IN,1623,IN,1700
10002023,4541,Thomas Campion,,Thomas,Campion,,,male,IN,1567,IN,1620
10010203,66846,Bodenham Rewse,,Bodenham,Rewse,,,male,AF,1615,IN,1725
10000088,252,John Aislabie,,John,Aislabie,,,male,IN,1670,IN,1742
10007458,70111,Mary Lindsey,,Mary,Lindsey,,,female,IN,1697,IN,1713
10011813,27041,Jeremy Taylor,,Jeremy,Taylor,,,male,IN,1613,IN,1667
10010851,24998,Thomas Secker,,Thomas,Secker,,,male,IN,1693,IN,1768
10054796,,Alfonso Lanier,,Alfonso,Lanier,,Captain,male,CA,1568,IN,1613
10000542,1129,Pacificus Baker,,Pacificus,Baker,,,male,IN,1695,IN,1774
10009579,21976,Andrew Perne,,Andrew,Perne,,,male,IN,1595,IN,1654
10008352,18921,Edmund Molyneux,,Edmund,Molyneux,,,male,AF,1495,IN,1605
10007932,40609,Roger Manners,,Roger,Manners,,,male,IN,1536,IN,1607
10052304,,Dorothy Wroughton,,Dorothy,Wroughton,,,female,IN,1576,IN,1634
10002246,4977,James Cecil,,James,Cecil,,,male,IN,1666,IN,1694
10010574,24371,John Ruthven,,John,Ruthven,,,male,IN,1577,IN,1600
10007248,0,Edmund Lechmere,,Edmund,Lechmere,,,male,CA,1586,IN,1640
10007403,16619,James Ley,,James,Ley,,,male,IN,1550,IN,1629
10006651,68285,Robert Johnson,,Robert,Johnson,,,male,AF,1464,IN,1574
10002579,5727,William Clyffe,,William,Clyffe,,,male,AF,1448,IN,1558
10004000,8865,John Erskine,,John,Erskine,,,male,AF,1462,IN,1572
10054804,,Diana Primrose,,Diana,Primrose,,,female,BF,1610,AF/IN,1640
10051482,,Margaret Wyatt,,Margaret,Wyatt,,,female,CA,1506,IN,1561
10001797,4033,William Burkitt,,William,Burkitt,,,male,IN,1650,IN,1703
10011417,24509,Nicholas St Lawrence,,Nicholas,St Lawrence,,,male,AF,1416,IN,1526
10006045,66143,Martin Holbeach,,Martin,Holbeach,,,male,IN,1597,IN,1670
10001947,4408,Edward Calver,,Edward,Calver,,,male,CA,1598,BF,1708
10001948,4410,Henry Calverley,,Henry,Calverley,,,male,IN,1604,IN,1661
10005471,64386,William Hamilton,,William,Hamilton,,,male,IN,1669,IN,1732
10003243,75313,Sir Christopher Danby,Sir,Christopher,Danby,,,male,IN,1503,IN,1571
10010747,24756,Sir Robert Sawyer,Sir,Robert,Sawyer,,,male,IN,1633,IN,1692
10010142,23191,John Rawlinson,,John,Rawlinson,,,male,IN,1576,IN,1631
10000279,648,Mary Armine,,Mary,Armine,,,female,IN,1594,IN,1676
10012676,29038,James Wemyss of Caskieberran,,James,Wemyss,of Caskieberran,,male,IN,1610,IN,1667
10004591,10195,John Frost,,John,Frost,,,male,IN,1625,IN,1656
10001051,2354,Thomas Bickley,,Thomas,Bickley,,,male,IN,1518,IN,1596
10004217,9350,Sir John Ferne,Sir,John,Ferne,,,male,IN,1560,IN,1609
10013179,30103,Sir Henry Wyatt,Sir,Henry,Wyatt,,,male,IN,1460,IN,1536
10001796,4032,Henry Burkhead,,Henry,Burkhead,,,male,IN,1645,IN,1646
10004813,10603,James Gibbs,,James,Gibbs,,,male,IN,1673,IN,1724
10001957,39669,Giles Calvert,,Giles,Calvert,,,male,IN,1612,IN,1663
10011814,27042,John Taylor,,John,Taylor,,,male,AF,1424,IN,1534
10012213,28001,Sir Henry Unton,Sir,Henry,Unton,,,male,IN,1558,IN,1596
10006236,70806,Agnes Howard,,Agnes,Howard,,,female,BF/IN,1477,IN,1545
10001563,3441,John Brinsley,,John,Brinsley,,,male,IN,1600,IN,1665
10005357,11878,Joseph Haines,,Joseph,Haines,,,male,AF,1591,IN,1701
10005358,37501,Richard Haines,,Richard,Haines,,,male,IN,1633,IN,1685
10006737,15151,George Joyce,,George,Joyce,,,male,IN,1618,BF,1728
10002109,4718,Sir Robert Carnegie of Kinnaird,Sir,Robert,Carnegie,of Kinnaird,,male,AF,1456,IN,1566
10000856,47987,Sir Thomas Beaumont,Sir,Thomas,Beaumont,,,male,IN,1555,IN,1614
10004573,10154,Robert Freind,,Robert,Freind,,,male,IN,1666,IN,1751
10007981,18083,Shackerley Marmion,,Shackerley,Marmion,,,male,IN,1603,IN,1639
10005908,13190,Thomas Heywood,,Thomas,Heywood,,,male,IN,1573,IN,1641
10004402,9742,Thomas Fletcher,,Thomas,Fletcher,,,male,IN,1666,IN,1713
10012326,68309,Richard Verney Baron Willoughby de Broke,,Richard,Verney,,Baron Willoughby de Broke,male,IN,1693,IN,1752
10050162,29957,Anne Wroth Lady,,Anne,Wroth,,Lady,female,IN,1632,IN,1677
10003120,70076,Anthony Culverwell,,Anthony,Culverwell,,,male,IN,1559,IN,1612
10012303,28198,John Verbruggen,,John,Verbruggen,,,male,CA,1670,IN,1708
10005936,13243,Griffith Higgs,,Griffith,Higgs,,,male,IN,1589,IN,1659
10001950,75618,Benedict Leonard Calvert,,Benedict Leonard,Calvert,,,male,IN,1679,IN,1715
10005612,68568,John Hart,,John,Hart,,,male,IN,1690,IN,1740
10003399,7449,Gideon Delaune,,Gideon,Delaune,,,male,IN,1564,IN,1659
10050163,,Francis Challiner ,,Francis,Challiner ,,,male,CA,1624,BF,1669
10013166,30076,Thomas Wriothesley,,Thomas,Wriothesley,,,male,IN,1505,IN,1550
10013261,30281,Thomas Young,,Thomas,Young,,,male,IN,1587,IN,1655
10011629,26629,Sir Thomas Stradling,Sir,Thomas,Stradling,,,male,IN,1498,IN,1571
10012279,28160,Edward Vaux,,Edward,Vaux,,,male,IN,1588,IN,1661
10009350,21397,John Parr,,John,Parr,,,male,AF,1606,IN,1716
10001951,68482,Benedict Leonard Calvert,,Benedict Leonard,Calvert,,,male,IN,1700,IN,1732
10005695,12684,William Hawkins,,William,Hawkins,,,male,IN,1519,IN,1589
10000961,62539,John Bennet,,John,Bennet,,,male,IN,1670,IN,1750
10002328,5139,John Chardon,,John,Chardon,,,male,IN,1548,IN,1601
10012256,47408,Cuthbert Vaughan,,Cuthbert,Vaughan,,,male,IN,1519,IN,1563
10000363,812,William Assheton,,William,Assheton,,,male,IN,1642,IN,1711
10004944,10941,Sir Thomas Gooch,Sir,Thomas,Gooch,,,male,IN,1675,IN,1754
10001378,0,Sir Ralph Bowes of Streatlam,Sir,Ralph,Bowes,of Streatlam,,male,AF,1402,IN,1512
10005895,13169,John Heydon,,John,Heydon,,,male,IN,1629,AF/IN,1670
10001564,3444,Nicholas Briot,,Nicholas,Briot,,,male,IN,1579,IN,1646
10013073,29957,Hannah Wolley,,Hannah,Wolley,,,female,CA,1622,AF/IN,1674
10011599,26566,Benjamin Stone,,Benjamin,Stone,,,male,IN,1605,IN,1643
10003312,7235,Francis Davies,,Francis,Davies,,,male,IN,1605,IN,1675
10001717,3829,Andrew Buchanan,,Andrew,Buchanan,,,male,IN,1690,IN,1759
10005123,11300,Sir Bevil Granville,Sir,Bevil,Granville,,,male,IN,1665,IN,1706
10002786,6194,Sir Thomas Cookes,Sir,Thomas,Cookes,,,male,IN,1648,IN,1701
10002208,4909,William Caulfeild,,William,Caulfeild,,,male,AF,1653,IN,1726
10000226,566,Samuel Annesley,,Samuel,Annesley,,,male,IN,1620,IN,1696
10007460,16723,Francis Line,,Francis,Line,,,male,IN,1595,IN,1675
10007607,17041,John Love,,John,Love,,,male,IN,1695,IN,1750
10009186,0,Richard Overton,,Richard,Overton,,,male,BF,1625,AF,1663
10009517,77033,William Penderel,,William,Penderel,,,male,IN,1609,IN,1700
10007958,18030,John March,,John,March,,,male,IN,1611,IN,1657
10001804,4059,Alexander Burnet,,Alexander,Burnet,,,male,IN,1615,IN,1684
10000366,72907,John Aster,,John,Aster,,,male,IN,1509,IN,1574
10003787,8299,John Dunton,,John,Dunton,,,male,IN,1659,IN,1732
10005130,11312,Richard Graves,,Richard,Graves,,,male,IN,1677,IN,1729
10005374,11922,William Halfpenny,,William,Halfpenny,,,male,AF,1645,IN,1755
10009176,64029,Thomas Oughton,,Thomas,Oughton,,,male,IN,1660,BF,1770
10002792,69579,Christopher Cooper,,Christopher,Cooper,,,male,CA,1655,IN,1698
10009436,21614,Charles Paulet,,Charles,Paulet,,,male,IN,1661,IN,1722
10001258,2821,Denis Bond,,Denis,Bond,,,male,IN,1588,IN,1658
10000532,0,Daniel Baker,,Daniel,Baker,,,male,BF,1645,AF,1678
10005435,66569,Gawen Hamilton,,Gawen,Hamilton,,,male,CA,1697,IN,1737
10010502,24204,Owen Rowe,,Owen,Rowe,,,male,IN,1592,IN,1661
10003844,8396,Giles Earle,,Giles,Earle,,,male,IN,1678,IN,1758
10004095,9081,Ferdinando Fairfax,,Ferdinando,Fairfax,,,male,IN,1584,IN,1648
10004599,10219,John Fryer,,John,Fryer,,,male,AF,1623,IN,1733
10005360,11881,Edward Hake,,Edward,Hake,,,male,IN,1564,IN,1604
10012148,52616,Jacob Turner,,Jacob,Turner,,,male,IN,1643,IN,1709
10010271,23552,Gabriel Richardson,,Gabriel,Richardson,,,male,AF,1532,IN,1642
10011805,26992,John Tatham,,John,Tatham,,,male,IN,1632,IN,1664
10005124,11488,Denis Granville,,Denis,Granville,,,male,IN,1637,IN,1703
10001251,2805,Sir Richard Bolton,Sir,Richard,Bolton,,,male,AF,1538,IN,1648
10000533,1110,David Baker,,David,Baker,,,male,IN,1575,IN,1641
10002519,5581,Thomas Clayton,,Thomas,Clayton,,,male,IN,1673,IN,1725
10002126,68485,Charles Carroll,,Charles,Carroll,,,male,IN,1661,IN,1720
10000814,1774,Alexander Bayne of Rires,,Alexander,Bayne,of Rires,,male,IN,1684,IN,1737
10003057,69588,Henry Cromwell,,Henry,Cromwell,,,male,IN,1659,IN,1728
10005437,12069,George Hamilton,,George,Hamilton,,,male,IN,1666,IN,1737
10000090,838,James Aitken,,James,Aitken,,,male,IN,1612,IN,1687
10008135,18436,John Maynard,,John,Maynard,,,male,IN,1577,BF/IN,1633
10054806,,Jane More,,Jane,More,,,female,BF/IN,1488,IN,1511
10005800,65797,Robert Henley,,Robert,Henley,,,male,IN,1591,IN,1656
10012440,58380,John Walker,,John,Walker,,,male,IN,1550,IN,1626
10010243,76929,Gruffudd Rice,,Gruffudd,Rice,,,male,IN,1526,IN,1592
10012157,27868,Thomas Turner,,Thomas,Turner,,,male,IN,1592,IN,1672
10011435,0,Sir Robert Stafford,Sir,Robert,Stafford,,,male,BF,1557,AF,1557
10005362,11891,William Hakewill,,William,Hakewill,,,male,IN,1574,IN,1655
10010870,77120,Sir William Selby junior,Sir,William,Selby junior,,,male,IN,1556,IN,1638
10000962,2108,Joseph Bennet,,Joseph,Bennet,,,male,IN,1627,IN,1707
10002398,5287,Sir Francis Child the younger,Sir,Francis,Child,the younger,,male,IN,1684,IN,1740
10003584,0,Isaac Dorislaus,,Isaac,Dorislaus,,,male,IN,1595,IN,1649
10000185,464,Alexander Anderson,,Alexander,Anderson,,,male,IN,1581,AF,1621
10010505,24215,Henry Rowlands,,Henry,Rowlands,,,male,IN,1551,IN,1616
10013269,30305,Federico Zuccaro,,Federico,Zuccaro,,,male,IN,1539,IN,1609
10002767,68519,Ebenezer Cook,,Ebenezer,Cook,,,male,CA,1667,AF/IN,1732
10005642,40549,Elizabeth Hastings,,Elizabeth,Hastings,,,female,IN,1587,IN,1633
10005801,69905,James Henrisoun,,James,Henrisoun,,,male,AF,1460,BF,1570
10002787,20853,Jacob Cool,,Jacob,Cool,,,male,IN,1563,IN,1628
10010343,23825,John Robins,,John,Robins,,,male,IN,1500,IN,1558
10002582,5733,Charles Cobbe,,Charles,Cobbe,,,male,IN,1687,IN,1765
10002492,65643,Samuel Clarke,,Samuel,Clarke,,,male,IN,1582,IN,1641
10009895,65669,Sir Adrian Poynings,Sir,Adrian,Poynings,,,male,CA,1512,IN,1571
10008973,20498,Michel O Cleirigh,,Michel,O Cleirigh,,,male,AF/IN,1590,CA,1643
10012993,29734,Anthony Wingfield,,Anthony,Wingfield,,,male,CA,1552,AF/IN,1611
10009912,22713,Thomas Prence,,Thomas,Prence,,,male,IN,1600,IN,1673
10003927,8631,John Eliot,,John,Eliot,,,male,IN,1604,IN,1690
10000688,1484,Sir Patrick Barnewall,Sir,Patrick,Barnewall,,,male,AF,1512,IN,1622
10050165,,Lady Lucy Somerset Baroness Latimer,Lady,Lucy,Somerset,,Baroness Latimer,female,CA,1524,IN,1583
10009852,22588,Sir William Portman,Sir,William,Portman,,,male,IN,1497,IN,1557
10005833,13033,Henry Herbert,,Henry,Herbert,,,male,IN,1689,IN,1750
10001565,67270,John Briscoe,,John,Briscoe,,,male,AF,1587,IN,1697
10006054,13498,Edward Holdsworth,,Edward,Holdsworth,,,male,IN,1684,IN,1746
10005896,13170,John Heylyn,,John,Heylyn,,,male,IN,1684,IN,1759
10002330,5142,William Charke,,William,Charke,,,male,AF,1507,IN,1617
10002012,64144,John Campbell of Cawdor,,John,Campbell,of Cawdor,,male,IN,1695,IN,1777
10009534,68282,Margaret Pennyman,,Margaret,Pennyman,,,female,IN,1685,IN,1733
10004523,10030,George Fox the younger,,George,Fox,the younger,,male,AF,1551,IN,1661
10012753,29183,Charles Wheatly,,Charles,Wheatly,,,male,IN,1686,IN,1742
10010844,24983,Robert Seagrave,,Robert,Seagrave,,,male,IN,1693,AF/IN,1755
10011182,25745,Peter Smart,,Peter,Smart,,,male,IN,1568,CA,1652
10008139,18440,Cuthbert Mayne,,Cuthbert,Mayne,,,male,IN,1544,IN,1577
10013254,30267,John Young,,John,Young,,,male,IN,1514,IN,1581
10002112,4723,Redmond Caron,,Redmond,Caron,,,male,IN,1605,IN,1666
10011983,27516,Thomas Tomkins,,Thomas,Tomkins,,,male,IN,1637,IN,1675
10008833,20131,Francis Nicholson,,Francis,Nicholson,,,male,IN,1650,IN,1731
10002954,63657,Robert Craghead,,Robert,Craghead,,,male,IN,1633,IN,1711
10007332,16479,Sir Stephen Lesieur,Sir,Stephen,Lesieur,,,male,AF,1520,IN,1630
10010830,26661,Guillim Scrots,,Guillim,Scrots,,,male,IN,1537,IN,1553
10006276,13939,Thomas Howard,,Thomas,Howard,,,male,IN,1443,IN,1524
10006574,57379,Andrews Jelfe,,Andrews,Jelfe,,,male,IN,1690,IN,1759
10002580,66584,Morgan Clynnog,,Morgan,Clynnog,,,male,CA,1558,AF/IN,1619
10003879,8486,Sir Thomas Edmondes,Sir,Thomas,Edmondes,,,male,CA,1563,IN,1639
10004593,10206,Sir Thomas Frowyk,Sir,Thomas,Frowyk,,,male,IN,1460,IN,1506
10002176,4851,Isaac Casaubon,,Isaac,Casaubon,,,male,IN,1559,IN,1614
10001052,2358,Margaret Bicknell,,Margaret,Bicknell,,,female,IN,1681,IN,1723
10000277,643,Richard Argentine,,Richard,Argentine,,,male,IN,1510,IN,1568
10010390,23948,James Roettier,,James,Roettier,,,male,IN,1663,IN,1698
10009229,21070,Christopher Packe,,Christopher,Packe,,,male,IN,1599,IN,1682
10000493,1035,Sir Nicholas Bagenal,Sir,Nicholas,Bagenal,,,male,AF,1480,IN,1590
10010350,64778,George Robinson,,George,Robinson,,,male,CA,1638,BF,1748
10004796,10576,Marcus Gheeraerts the elder,,Marcus,Gheeraerts,the elder,,male,CA,1520,AF/IN,1586
10000436,931,William Aylesbury,,William,Aylesbury,,,male,IN,1612,IN,1656
10051582,,Dorothy Howard,,Dorothy,Howard,,,female,IN,1513,IN,1545
10001379,3059,Robert Bowes,,Robert,Bowes,,,male,AF,1487,IN,1597
10007196,16174,George Lawrence,,George,Lawrence,,,male,IN,1613,IN,1691
10051617,,Margaret Gamage,,Margaret,Gamage,,,female,IN,1515,IN,1581
10005359,49857,Edward Haistwell,,Edward,Haistwell,,,male,IN,1658,IN,1709
10007647,17122,Anthony Lucas,,Anthony,Lucas,,,male,IN,1633,IN,1693
10010106,68733,Sir John Randolph,Sir,John,Randolph,,,male,IN,1693,IN,1737
10004686,10366,Sir Thomas Gardiner,Sir,Thomas,Gardiner,,,male,IN,1591,IN,1652
10004218,9354,Alfonso Ferrabosco,,Alfonso,Ferrabosco,,,male,AF,1542,IN,1652
10051899,,Catherine Howard,,Catherine,Howard,,,female,IN,1539,IN,1596
10011477,26284,William Stanley,,William,Stanley,,,male,IN,1647,IN,1731
10006130,13654,Abraham Danielszoon Hondius,,Abraham Danielszoon,Hondius,,,male,IN,1631,IN,1691
10000708,65782,Edward Barrett,,Edward,Barrett,,,male,IN,1581,IN,1644
10002372,5246,Knightly Chetwood,,Knightly,Chetwood,,,male,IN,1650,IN,1720
10012887,29421,John Wilkins,,John,Wilkins,,,male,IN,1614,IN,1672
10006085,61064,Thomas Hollier,,Thomas,Hollier,,,male,IN,1609,IN,1690
10007465,16754,Lady Alice Lisle,Lady,Alice,Lisle,,,female,IN,1614,IN,1685
10054736,,Elizabeth Cadogan,,Elizabeth,Cadogan,,Baroness,female,IN,1695,IN,1768
10010926,46921,Lady Margaret Seymour,Lady,Margaret,Seymour,,,female,IN,1540,BF,1650
10010601,24442,Charles Sackville,,Charles,Sackville,,,male,IN,1643,IN,1706
10000177,446,Nicholas Amhurst,,Nicholas,Amhurst,,,male,IN,1697,IN,1742
10002399,5289,Sir John Child,Sir,John,Child,,,male,IN,1637,IN,1690
10006862,15449,John Ker of Kersland,,John,Ker,of Kersland,,male,IN,1673,IN,1726
10003378,73435,John Deane,,John,Deane,,,male,IN,1685,IN,1761
10006910,15548,Isaac Kimber,,Isaac,Kimber,,,male,IN,1692,IN,1755
10004143,53921,Henry Farquharson,,Henry,Farquharson,,,male,IN,1675,IN,1739
10007114,15967,William Lancaster,,William,Lancaster,,,male,IN,1649,IN,1717
10007466,16755,Sir George Lisle,Sir,George,Lisle,,,male,AF,1538,IN,1648
10009220,21050,Sir George Oxenden,Sir,George,Oxenden,,,male,IN,1620,IN,1669
10007331,16474,Giacomo Leoni,,Giacomo,Leoni,,,male,IN,1686,IN,1746
10002586,5752,Sir John Cochrane,Sir,John,Cochrane,,,male,CA,1604,AF/IN,1657
10007162,16080,Thomas Lascelles,,Thomas,Lascelles,,,male,IN,1669,IN,1751
10002839,6312,John Corey,,John,Corey,,,male,IN,1699,IN,1735
10012198,27963,Richard Tyson,,Richard,Tyson,,,male,IN,1680,IN,1750
10008888,69748,Margery Norris,,Margery,Norris,,,female,AF,1489,IN,1599
10003868,8458,Thomas Eden,,Thomas,Eden,,,male,AF,1535,IN,1645
10008263,49134,George Middleton,,George,Middleton,,,male,IN,1692,IN,1747
10008889,20284,Sylvester Norris,,Sylvester,Norris,,,male,IN,1572,IN,1630
10005653,65147,Lucy Hastings,,Lucy,Hastings,,,female,IN,1613,IN,1679
10004310,9554,Gerald Fitzgerald,,Gerald,Fitzgerald,,,male,CA,1456,IN,1513
10006902,15535,Henry Killigrew,,Henry,Killigrew,,,male,IN,1652,IN,1712
10006650,14912,Robert Johnson,,Robert,Johnson,,,male,AF,1448,IN,1558
10001878,4204,Samuel Butler,,Samuel,Butler,,,male,IN,1613,IN,1680
10009188,20976,William Overton,,William,Overton,,,male,IN,1524,IN,1609
10050167,,Rose Gwyn,,Rose,Gwyn,,,female,CA,1650,AF,1674
10002944,6555,William Crabtree,,William,Crabtree,,,male,IN,1610,IN,1644
10008960,66882,Elizabeth Nutt,,Elizabeth,Nutt,,,female,BF/IN,1666,IN,1746
10001959,4424,Leonard Calvert,,Leonard,Calvert,,,male,CA,1610,IN,1647
10001383,3065,John Bowle,,John,Bowle,,,male,AF,1527,IN,1637
10005802,12975,Matthew Henry,,Matthew,Henry,,,male,IN,1662,IN,1714
10006267,68005,Mary Howard,,Mary,Howard,,,female,IN,1658,IN,1705
10007130,71779,Lady Elizabeth Langham,Lady,Elizabeth,Langham,,,female,IN,1635,IN,1664
10006281,13946,William Howard,,William,Howard,,,male,IN,1510,IN,1573
10001054,2361,John Biddle,,John,Biddle,,,male,IN,1615,IN,1662
10003524,7677,Robert Dingley,,Robert,Dingley,,,male,IN,1618,IN,1660
10010241,66914,Sebastiano Ricci,,Sebastiano,Ricci,,,male,IN,1659,IN,1734
10006619,69960,Rachel Jevon,,Rachel,Jevon,,,female,IN,1627,BF,1737
10009249,21124,William Paget,,William,Paget,,,male,IN,1637,IN,1713
10006210,13828,Thomas Horton,,Thomas,Horton,,,male,IN,1603,IN,1649
10010462,24112,Alexander Ross of Lochlee,,Alexander,Ross,of Lochlee,,male,IN,1699,IN,1784
10010590,0,John Michael Rysbrack,,John Michael,Rysbrack,,,male,IN,1694,IN,1770
10007209,16209,Thomas Lawson,,Thomas,Lawson,,,male,IN,1619,IN,1695
10008073,18311,Richard Master,,Richard,Master,,,male,AF,1477,IN,1587
10003115,6882,Nicholas Culpeper,,Nicholas,Culpeper,,,male,IN,1616,IN,1654
10010943,45823,Jane Sharp,,Jane,Sharp,,,female,IN,1641,IN,1671
10000842,1847,Charles Beauclerk,,Charles,Beauclerk,,,male,IN,1670,IN,1726
10010147,23199,John Rawson,,John,Rawson,,,male,CA,1470,CA,1547
10002701,5996,Edward Colston,,Edward,Colston,,,male,IN,1636,IN,1721
10010847,24987,Rowland Searchfield,,Rowland,Searchfield,,,male,IN,1564,IN,1622
10000766,1636,Sir Francis Bassett,Sir,Francis,Bassett,,,male,CA,1593,IN,1645
10007238,16231,Jane Lead,,Jane,Lead,,,female,IN,1624,IN,1704
10007755,17415,Andrew MacCurtin,,Andrew,MacCurtin,,,male,IN,1670,IN,1738
10050177,,Barnabas Smith,,Barnabas,Smith,,,male,IN,1582,IN,1653
10009191,20986,Cadwallader Owen,,Cadwallader,Owen,,,male,IN,1562,IN,1617
10011431,70804,Henry Stafford,,Henry,Stafford,,,male,IN,1479,IN,1523
10007626,17093,Thomas Lower,,Thomas,Lower,,,male,IN,1633,IN,1720
10011382,26164,Alexander Spotswood,,Alexander,Spotswood,,,male,IN,1676,IN,1740
10002596,5776,William Cockburn of Henderland,,William,Cockburn,of Henderland,,male,AF,1420,IN,1530
10004102,9093,Thomas Fairfax,,Thomas,Fairfax,,,male,IN,1655,IN,1716
10002788,6206,Alexander Cooper,,Alexander,Cooper,,,male,IN,1609,CA,1660
10003788,8301,James Duport,,James,Duport,,,male,IN,1606,IN,1679
10007992,18130,Charles Marshall,,Charles,Marshall,,,male,IN,1637,IN,1698
10004704,10405,Sir Henry Garway,Sir,Henry,Garway,,,male,IN,1575,IN,1646
10000963,2109,Robert Bennet,,Robert,Bennet,,,male,AF,1507,IN,1617
10010848,68315,John Searle,,John,Searle,,,male,AF,1636,IN,1746
10000861,66515,Gabriel Beck,,Gabriel,Beck,,,male,AF,1552,CA,1662
10011467,26262,Edward Stanley,,Edward,Stanley,,,male,IN,1509,IN,1572
10010503,24212,David Rowland,,David,Rowland,,,male,IN,1568,IN,1576
10006315,14019,William Hubbock,,William,Hubbock,,,male,IN,1560,IN,1631
10001958,46803,James Calvert,,James,Calvert,,,male,IN,1631,IN,1698
10008161,18469,William Mead,,William,Mead,,,male,IN,1627,IN,1713
10010516,24237,Sir Marmaduke Roydon,Sir,Marmaduke,Roydon,,,male,IN,1583,IN,1646
10012481,28600,Robert Walpole,,Robert,Walpole,,,male,IN,1650,IN,1700
10009003,66269,Ferganainm O'Carroll,,Ferganainm,O'Carroll,,,male,AF,1431,IN,1541
10008917,20344,Humphrey Norton,,Humphrey,Norton,,,male,IN,1655,IN,1660
10000719,1542,Isaac Barrow,,Isaac,Barrow,,,male,IN,1612,IN,1680
10052221,,Catherine Ogle,,Catherine,Ogle,,,female,CA,1566,IN,1629
10004197,9306,John Fenwick,,John,Fenwick,,,male,AF/IN,1593,CA,1670
10009068,62364,Samuel Oates,,Samuel,Oates,,,male,IN,1614,IN,1683
10008160,18468,Robert Mead,,Robert,Mead,,,male,IN,1615,IN,1653
10013044,29804,George Wither,,George,Wither,,,male,IN,1588,IN,1667
10009232,21077,William Packer,,William,Packer,,,male,IN,1644,IN,1662
10010520,72770,Eoghan Ruadh Mac an Bhaird,,Eoghan,Ruadh Mac an Bhaird,,,male,CA,1570,AF,1625
10003065,67208,Elizabeth Crooke,,Elizabeth,Crooke,,,female,AF,1586,AF/IN,1696
10009305,21273,James Parke,,James,Parke,,,male,IN,1636,IN,1696
10004247,9396,Thomas Field,,Thomas,Field,,,male,IN,1549,IN,1625
10005772,12865,Robert Hegge,,Robert,Hegge,,,male,CA,1597,IN,1629
10003107,58101,William Culliford,,William,Culliford,,,male,CA,1640,IN,1720
10002180,4855,Thomas Case,,Thomas,Case,,,male,IN,1598,IN,1682
10011041,25400,William Shewen,,William,Shewen,,,male,IN,1631,IN,1695
10011469,26272,Henry Stanley,,Henry,Stanley,,,male,IN,1531,IN,1593
10008144,17809,Arthur Maynwaring,,Arthur,Maynwaring,,,male,IN,1668,IN,1712
10008318,18822,Nathaniel Mist,,Nathaniel,Mist,,,male,AF,1627,IN,1737
10010524,24242,Thomas Rud,,Thomas,Rud,,,male,IN,1667,IN,1733
10003067,67207,John Crooke,,John,Crooke,,,male,IN,1613,IN,1669
10004945,62477,Sir William Gooch,Sir,William,Gooch,,,male,IN,1681,IN,1751
10001879,67045,Sir Theobald Butler,Sir,Theobald,Butler,,,male,IN,1642,IN,1721
10009416,21532,John Paterson,,John,Paterson,,,male,IN,1632,IN,1708
10000857,1893,Henry Becher,,Henry,Becher,,,male,IN,1559,IN,1568
10000280,649,Sir William Armine,Sir,William,Armine,,,male,IN,1593,IN,1651
10012603,0,"Sir Thomas Watson-Wentworth Earl of Malton, Marquess of Rockingham",Sir,Thomas,Watson-Wentworth,,"Earl of Malton, Marquess of Rockingham",male,IN,1603,IN,1750
10006173,13759,William Hopkinson,,William,Hopkinson,,,male,AF,1494,IN,1604
10007935,17979,William Manning,,William,Manning,,,male,IN,1630,IN,1711
10001679,67530,Alexander Bruce,,Alexander,Bruce,,,male,AF,1619,IN,1729
10054761,,Lord  Edward Denny First Earl of Norwich,Lord ,Edward,Denny,,First Earl of Norwich,male,IN,1560,IN,1637
10001567,3459,Thomas Britton,,Thomas,Britton,,,male,IN,1644,IN,1714
10000092,265,William Alabaster,,William,Alabaster,,,male,IN,1568,IN,1640
10002223,4940,Margaret Cavendish,,Margaret,Cavendish,,,female,CA,1623,IN,1673
10005395,11972,John Hall,,John,Hall,,,male,IN,1633,IN,1710
10050793,,Cecily Bonville,,Cecily,Bonville,,,female,IN,1460,IN,1529
